영업일자,영업장명_메뉴명,매출수량,영업장명,메뉴명,요일,월,주말여부
2024-06-01,화담숲주막_해물파전,228,화담숲주막,해물파전,5,6,1
2024-06-01,담하_제로콜라,3,담하,제로콜라,5,6,1
2024-06-01,연회장_Conference M1,0,연회장,Conference M1,5,6,1
2024-06-01,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,19,카페테리아,한상 삼겹구이 정식(2인) 소요시간 약 15~20분,5,6,1
2024-06-01,미라시아_(오븐) 하와이안 쉬림프 피자,4,미라시아,(오븐) 하와이안 쉬림프 피자,5,6,1
2024-06-01,라그로타_Open Food,1,라그로타,Open Food,5,6,1
2024-06-01,화담숲카페_카페라떼 ICE,34,화담숲카페,카페라떼 ICE,5,6,1
2024-06-01,미라시아_파스타면 추가(150g),5,미라시아,파스타면 추가(150g),5,6,1
2024-06-01,연회장_야채추가,0,연회장,야채추가,5,6,1
2024-06-01,미라시아_브런치 4인 패키지 ,1,미라시아,브런치 4인 패키지 ,5,6,1
2024-06-01,라그로타_까르보나라,2,라그로타,까르보나라,5,6,1
2024-06-01,연회장_로제 치즈떡볶이,1,연회장,로제 치즈떡볶이,5,6,1
2024-06-01,화담숲카페_메밀미숫가루,81,화담숲카페,메밀미숫가루,5,6,1
2024-06-01,담하_담하 한우 불고기 정식,21,담하,담하 한우 불고기 정식,5,6,1
2024-06-01,연회장_돈목살 김치찌개 (밥포함),4,연회장,돈목살 김치찌개 (밥포함),5,6,1
2024-06-01,담하_갱시기,2,담하,갱시기,5,6,1
2024-06-01,느티나무 셀프BBQ_1인 수저세트,6,느티나무 셀프BBQ,1인 수저세트,5,6,1
2024-06-01,화담숲주막_스프라이트,18,화담숲주막,스프라이트,5,6,1
2024-06-01,연회장_모둠 돈육구이(3인),4,연회장,모둠 돈육구이(3인),5,6,1
2024-06-01,연회장_Grand Ballroom,0,연회장,Grand Ballroom,5,6,1
2024-06-01,미라시아_코카콜라,2,미라시아,코카콜라,5,6,1
2024-06-01,담하_느린마을 막걸리,2,담하,느린마을 막걸리,5,6,1
2024-06-01,카페테리아_짜장밥,4,카페테리아,짜장밥,5,6,1
2024-06-01,카페테리아_카페라떼(ICE),0,카페테리아,카페라떼(ICE),5,6,1
2024-06-01,미라시아_콥 샐러드,7,미라시아,콥 샐러드,5,6,1
2024-06-01,미라시아_핑크레몬에이드,1,미라시아,핑크레몬에이드,5,6,1
2024-06-01,라그로타_해산물 토마토 스튜 파스타,5,라그로타,해산물 토마토 스튜 파스타,5,6,1
2024-06-01,느티나무 셀프BBQ_친환경 접시 14cm,3,느티나무 셀프BBQ,친환경 접시 14cm,5,6,1
2024-06-01,"느티나무 셀프BBQ_본삼겹 (단품,실내)",3,느티나무 셀프BBQ,"본삼겹 (단품,실내)",5,6,1
2024-06-01,담하_봉평메밀 물냉면,2,담하,봉평메밀 물냉면,5,6,1
2024-06-01,담하_한우 우거지 국밥,12,담하,한우 우거지 국밥,5,6,1
2024-06-01,담하_룸 이용료,3,담하,룸 이용료,5,6,1
2024-06-01,라그로타_AUS (200g),6,라그로타,AUS (200g),5,6,1
2024-06-01,담하_(후식) 물냉면,3,담하,(후식) 물냉면,5,6,1
2024-06-02,포레스트릿_페스츄리 소시지,5,포레스트릿,페스츄리 소시지,6,6,1
2024-06-02,느티나무 셀프BBQ_쌈장,1,느티나무 셀프BBQ,쌈장,6,6,1
2024-06-02,화담숲카페_메밀미숫가루,49,화담숲카페,메밀미숫가루,6,6,1
2024-06-02,카페테리아_오픈푸드,0,카페테리아,오픈푸드,6,6,1
2024-06-02,담하_들깨 양지탕,0,담하,들깨 양지탕,6,6,1
2024-06-02,담하_생목살 김치찌개,3,담하,생목살 김치찌개,6,6,1
2024-06-02,미라시아_BBQ Platter,1,미라시아,BBQ Platter,6,6,1
2024-06-02,카페테리아_약 고추장 돌솥비빔밥,9,카페테리아,약 고추장 돌솥비빔밥,6,6,1
2024-06-02,담하_한우 차돌박이 된장찌개,5,담하,한우 차돌박이 된장찌개,6,6,1
2024-06-02,카페테리아_짬뽕밥,7,카페테리아,짬뽕밥,6,6,1
2024-06-02,미라시아_(화덕) 불고기 페퍼로니 반반피자,1,미라시아,(화덕) 불고기 페퍼로니 반반피자,6,6,1
2024-06-02,담하_은이버섯 갈비탕,0,담하,은이버섯 갈비탕,6,6,1
2024-06-02,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),4,느티나무 셀프BBQ,잔디그늘집 대여료 (12인석),6,6,1
2024-06-02,라그로타_미션 서드 카베르네 쉬라,0,라그로타,미션 서드 카베르네 쉬라,6,6,1
2024-06-02,"느티나무 셀프BBQ_대여료 30,000원",3,느티나무 셀프BBQ,"대여료 30,000원",6,6,1
2024-06-02,담하_(단체) 한우 우거지 국밥,0,담하,(단체) 한우 우거지 국밥,6,6,1
2024-06-02,연회장_Grand Ballroom,0,연회장,Grand Ballroom,6,6,1
2024-06-02,"느티나무 셀프BBQ_대여료 60,000원",1,느티나무 셀프BBQ,"대여료 60,000원",6,6,1
2024-06-02,화담숲카페_아메리카노 ICE,81,화담숲카페,아메리카노 ICE,6,6,1
2024-06-02,담하_카스,2,담하,카스,6,6,1
2024-06-02,포레스트릿_카페라떼(ICE),11,포레스트릿,카페라떼(ICE),6,6,1
2024-06-02,연회장_OPUS 2,0,연회장,OPUS 2,6,6,1
2024-06-02,화담숲카페_현미뻥스크림,65,화담숲카페,현미뻥스크림,6,6,1
2024-06-02,라그로타_AUS (200g),1,라그로타,AUS (200g),6,6,1
2024-06-02,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,5,카페테리아,한상 삼겹구이 정식(2인) 소요시간 약 15~20분,6,6,1
2024-06-02,카페테리아_샷 추가,0,카페테리아,샷 추가,6,6,1
2024-06-02,카페테리아_아메리카노(HOT),0,카페테리아,아메리카노(HOT),6,6,1
2024-06-02,카페테리아_공깃밥(추가),1,카페테리아,공깃밥(추가),6,6,1
2024-06-02,미라시아_버드와이저(무제한),3,미라시아,버드와이저(무제한),6,6,1
2024-06-02,담하_콜라,1,담하,콜라,6,6,1
2024-06-02,포레스트릿_코카콜라,5,포레스트릿,코카콜라,6,6,1
2024-06-02,라그로타_한우 (200g),0,라그로타,한우 (200g),6,6,1
2024-06-02,"느티나무 셀프BBQ_대여료 90,000원",0,느티나무 셀프BBQ,"대여료 90,000원",6,6,1
2024-06-02,화담숲주막_단호박 식혜 ,34,화담숲주막,단호박 식혜 ,6,6,1
2024-06-02,느티나무 셀프BBQ_BBQ55(단체),0,느티나무 셀프BBQ,BBQ55(단체),6,6,1
2024-06-02,미라시아_유자 하이볼,0,미라시아,유자 하이볼,6,6,1
2024-06-02,담하_명태회 비빔냉면,0,담하,명태회 비빔냉면,6,6,1
2024-06-02,담하_(정식) 된장찌개,2,담하,(정식) 된장찌개,6,6,1
2024-06-02,미라시아_애플망고 에이드,3,미라시아,애플망고 에이드,6,6,1
2024-06-02,미라시아_브런치 2인 패키지 ,6,미라시아,브런치 2인 패키지 ,6,6,1
2024-06-02,포레스트릿_치즈 핫도그,14,포레스트릿,치즈 핫도그,6,6,1
2024-06-02,연회장_Cass Beer,0,연회장,Cass Beer,6,6,1
2024-06-02,카페테리아_돼지고기 김치찌개,9,카페테리아,돼지고기 김치찌개,6,6,1
2024-06-02,담하_한우 미역국 정식,14,담하,한우 미역국 정식,6,6,1
2024-06-02,화담숲주막_참살이 막걸리,56,화담숲주막,참살이 막걸리,6,6,1
2024-06-02,담하_하동 매실 칵테일,0,담하,하동 매실 칵테일,6,6,1
2024-06-02,담하_한우 우거지 국밥,24,담하,한우 우거지 국밥,6,6,1
2024-06-02,담하_(후식) 물냉면,0,담하,(후식) 물냉면,6,6,1
2024-06-02,라그로타_빵 추가 (1인),1,라그로타,빵 추가 (1인),6,6,1
2024-06-02,"느티나무 셀프BBQ_본삼겹 (단품,실내)",1,느티나무 셀프BBQ,"본삼겹 (단품,실내)",6,6,1
2024-06-02,연회장_Conference L2,0,연회장,Conference L2,6,6,1
2024-06-02,라그로타_아메리카노,2,라그로타,아메리카노,6,6,1
2024-06-02,포레스트릿_아메리카노(ICE),48,포레스트릿,아메리카노(ICE),6,6,1
2024-06-02,화담숲카페_카페라떼 ICE,25,화담숲카페,카페라떼 ICE,6,6,1
2024-06-02,느티나무 셀프BBQ_친환경 접시 23cm,3,느티나무 셀프BBQ,친환경 접시 23cm,6,6,1
2024-06-02,카페테리아_짜장면,22,카페테리아,짜장면,6,6,1
2024-06-02,카페테리아_치즈돈까스,1,카페테리아,치즈돈까스,6,6,1
2024-06-02,포레스트릿_꼬치어묵,17,포레스트릿,꼬치어묵,6,6,1
2024-06-02,라그로타_시저 샐러드 ,2,라그로타,시저 샐러드 ,6,6,1
2024-06-02,포레스트릿_스프라이트,7,포레스트릿,스프라이트,6,6,1
2024-06-02,라그로타_Open Food,0,라그로타,Open Food,6,6,1
2024-06-02,담하_메밀면 사리,1,담하,메밀면 사리,6,6,1
2024-06-02,라그로타_Gls.미션 서드,0,라그로타,Gls.미션 서드,6,6,1
2024-06-02,포레스트릿_카페라떼(HOT),4,포레스트릿,카페라떼(HOT),6,6,1
2024-06-02,느티나무 셀프BBQ_카스 병(단체),0,느티나무 셀프BBQ,카스 병(단체),6,6,1
2024-06-02,포레스트릿_떡볶이,21,포레스트릿,떡볶이,6,6,1
2024-06-02,느티나무 셀프BBQ_일회용 소주컵,1,느티나무 셀프BBQ,일회용 소주컵,6,6,1
2024-06-02,라그로타_Gls.Sileni,1,라그로타,Gls.Sileni,6,6,1
2024-06-02,담하_갱시기,3,담하,갱시기,6,6,1
2024-06-02,라그로타_G-Charge(3),1,라그로타,G-Charge(3),6,6,1
2024-06-02,화담숲주막_해물파전,178,화담숲주막,해물파전,6,6,1
2024-06-02,느티나무 셀프BBQ_1인 수저세트,3,느티나무 셀프BBQ,1인 수저세트,6,6,1
2024-06-02,라그로타_해산물 토마토 리조또,0,라그로타,해산물 토마토 리조또,6,6,1
2024-06-02,담하_담하 한우 불고기 정식,2,담하,담하 한우 불고기 정식,6,6,1
2024-06-02,카페테리아_수제 등심 돈까스,22,카페테리아,수제 등심 돈까스,6,6,1
2024-06-02,포레스트릿_생수,25,포레스트릿,생수,6,6,1
2024-06-02,느티나무 셀프BBQ_잔디그늘집 의자 추가,1,느티나무 셀프BBQ,잔디그늘집 의자 추가,6,6,1
2024-06-02,화담숲주막_느린마을 막걸리,58,화담숲주막,느린마을 막걸리,6,6,1
2024-06-02,화담숲주막_찹쌀식혜,57,화담숲주막,찹쌀식혜,6,6,1
2024-06-02,연회장_삼겹살추가 (200g),0,연회장,삼겹살추가 (200g),6,6,1
2024-06-02,미라시아_쉬림프 투움바 파스타,1,미라시아,쉬림프 투움바 파스타,6,6,1
2024-06-02,라그로타_까르보나라,2,라그로타,까르보나라,6,6,1
2024-06-02,카페테리아_짜장밥,1,카페테리아,짜장밥,6,6,1
2024-06-02,담하_(정식) 비빔냉면,10,담하,(정식) 비빔냉면,6,6,1
2024-06-02,라그로타_그릴드 비프 샐러드,1,라그로타,그릴드 비프 샐러드,6,6,1
2024-06-02,담하_봉평메밀 물냉면,1,담하,봉평메밀 물냉면,6,6,1
2024-06-02,담하_담하 한우 불고기,7,담하,담하 한우 불고기,6,6,1
2024-06-02,"미라시아_(단체)브런치주중 36,000",0,미라시아,"(단체)브런치주중 36,000",6,6,1
2024-06-02,미라시아_스프라이트,0,미라시아,스프라이트,6,6,1
2024-06-02,카페테리아_어린이 돈까스,8,카페테리아,어린이 돈까스,6,6,1
2024-06-02,느티나무 셀프BBQ_일회용 종이컵,1,느티나무 셀프BBQ,일회용 종이컵,6,6,1
2024-06-02,담하_공깃밥,15,담하,공깃밥,6,6,1
2024-06-02,라그로타_하이네켄(생),2,라그로타,하이네켄(생),6,6,1
2024-06-02,라그로타_스프라이트,0,라그로타,스프라이트,6,6,1
2024-06-02,카페테리아_짬뽕,12,카페테리아,짬뽕,6,6,1
2024-06-02,미라시아_미라시아 브런치 (패키지),18,미라시아,미라시아 브런치 (패키지),6,6,1
2024-06-02,느티나무 셀프BBQ_신라면,5,느티나무 셀프BBQ,신라면,6,6,1
2024-06-02,카페테리아_새우 볶음밥,10,카페테리아,새우 볶음밥,6,6,1
2024-06-02,미라시아_브런치(어린이),43,미라시아,브런치(어린이),6,6,1
2024-06-02,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),13,느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),6,6,1
2024-06-02,담하_참이슬,2,담하,참이슬,6,6,1
2024-06-02,라그로타_자몽리치에이드,1,라그로타,자몽리치에이드,6,6,1
2024-06-02,느티나무 셀프BBQ_쌈야채세트,7,느티나무 셀프BBQ,쌈야채세트,6,6,1
2024-06-02,화담숲주막_병천순대,69,화담숲주막,병천순대,6,6,1
2024-06-02,담하_(정식) 물냉면 ,2,담하,(정식) 물냉면 ,6,6,1
2024-06-02,느티나무 셀프BBQ_친환경 접시 14cm,0,느티나무 셀프BBQ,친환경 접시 14cm,6,6,1
2024-06-02,느티나무 셀프BBQ_햇반,3,느티나무 셀프BBQ,햇반,6,6,1
2024-06-02,미라시아_코카콜라(제로),0,미라시아,코카콜라(제로),6,6,1
2024-06-02,화담숲주막_콜라,21,화담숲주막,콜라,6,6,1
2024-06-02,담하_한우 떡갈비 정식,2,담하,한우 떡갈비 정식,6,6,1
2024-06-02,미라시아_브런치(대인) 주말,184,미라시아,브런치(대인) 주말,6,6,1
2024-06-02,라그로타_해산물 토마토 스파게티,2,라그로타,해산물 토마토 스파게티,6,6,1
2024-06-02,담하_더덕 한우 지짐,1,담하,더덕 한우 지짐,6,6,1
2024-06-02,미라시아_글라스와인 (레드),0,미라시아,글라스와인 (레드),6,6,1
2024-06-02,연회장_왕갈비치킨,0,연회장,왕갈비치킨,6,6,1
2024-06-02,담하_(후식) 된장찌개,1,담하,(후식) 된장찌개,6,6,1
2024-06-02,화담숲카페_아메리카노 HOT,8,화담숲카페,아메리카노 HOT,6,6,1
2024-06-02,미라시아_오븐구이 윙과 킬바사소세지,2,미라시아,오븐구이 윙과 킬바사소세지,6,6,1
2024-06-02,포레스트릿_아메리카노(HOT),7,포레스트릿,아메리카노(HOT),6,6,1
2024-06-02,카페테리아_카페라떼(HOT),0,카페테리아,카페라떼(HOT),6,6,1
2024-06-02,화담숲주막_스프라이트,12,화담숲주막,스프라이트,6,6,1
2024-06-02,담하_황태해장국,16,담하,황태해장국,6,6,1
2024-06-03,미라시아_브런치(어린이),6,미라시아,브런치(어린이),0,6,0
2024-06-03,미라시아_미라시아 브런치 (패키지),2,미라시아,미라시아 브런치 (패키지),0,6,0
2024-06-03,느티나무 셀프BBQ_일회용 소주컵,0,느티나무 셀프BBQ,일회용 소주컵,0,6,0
2024-06-03,카페테리아_짜장밥,0,카페테리아,짜장밥,0,6,0
2024-06-03,화담숲주막_콜라,0,화담숲주막,콜라,0,6,0
2024-06-03,카페테리아_약 고추장 돌솥비빔밥,9,카페테리아,약 고추장 돌솥비빔밥,0,6,0
2024-06-03,담하_(정식) 물냉면 ,0,담하,(정식) 물냉면 ,0,6,0
2024-06-03,카페테리아_치즈돈까스,1,카페테리아,치즈돈까스,0,6,0
2024-06-03,담하_들깨 양지탕,0,담하,들깨 양지탕,0,6,0
2024-06-03,담하_처음처럼,0,담하,처음처럼,0,6,0
2024-06-03,라그로타_알리오 에 올리오 ,0,라그로타,알리오 에 올리오 ,0,6,0
2024-06-03,담하_메밀면 사리,0,담하,메밀면 사리,0,6,0
2024-06-03,화담숲카페_메밀미숫가루,0,화담숲카페,메밀미숫가루,0,6,0
2024-06-03,카페테리아_어린이 돈까스,2,카페테리아,어린이 돈까스,0,6,0
2024-06-03,담하_룸 이용료,0,담하,룸 이용료,0,6,0
2024-06-03,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),0,느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),0,6,0
2024-06-03,느티나무 셀프BBQ_일회용 종이컵,0,느티나무 셀프BBQ,일회용 종이컵,0,6,0
2024-06-03,화담숲주막_병천순대,0,화담숲주막,병천순대,0,6,0
2024-06-03,"느티나무 셀프BBQ_대여료 30,000원",0,느티나무 셀프BBQ,"대여료 30,000원",0,6,0
2024-06-03,담하_갑오징어 비빔밥,0,담하,갑오징어 비빔밥,0,6,0
2024-06-03,담하_담하 한우 불고기,6,담하,담하 한우 불고기,0,6,0
2024-06-03,연회장_Conference M9,1,연회장,Conference M9,0,6,0
2024-06-03,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),0,느티나무 셀프BBQ,잔디그늘집 대여료 (12인석),0,6,0
2024-06-03,담하_갱시기,0,담하,갱시기,0,6,0
2024-06-03,포레스트릿_치즈 핫도그,0,포레스트릿,치즈 핫도그,0,6,0
2024-06-03,담하_(정식) 비빔냉면,4,담하,(정식) 비빔냉면,0,6,0
2024-06-03,미라시아_쉬림프 투움바 파스타,1,미라시아,쉬림프 투움바 파스타,0,6,0
2024-06-03,미라시아_보일링 랍스타 플래터(덜매운맛),0,미라시아,보일링 랍스타 플래터(덜매운맛),0,6,0
2024-06-03,포레스트릿_생수,0,포레스트릿,생수,0,6,0
2024-06-03,미라시아_버드와이저(무제한),1,미라시아,버드와이저(무제한),0,6,0
2024-06-03,담하_담하 한우 불고기 정식,7,담하,담하 한우 불고기 정식,0,6,0
2024-06-03,포레스트릿_카페라떼(HOT),0,포레스트릿,카페라떼(HOT),0,6,0
2024-06-03,카페테리아_짬뽕,3,카페테리아,짬뽕,0,6,0
2024-06-03,담하_한우 차돌박이 된장찌개,1,담하,한우 차돌박이 된장찌개,0,6,0
2024-06-03,미라시아_글라스와인 (레드),0,미라시아,글라스와인 (레드),0,6,0
2024-06-03,카페테리아_새우 볶음밥,1,카페테리아,새우 볶음밥,0,6,0
2024-06-03,포레스트릿_페스츄리 소시지,0,포레스트릿,페스츄리 소시지,0,6,0
2024-06-03,화담숲주막_단호박 식혜 ,0,화담숲주막,단호박 식혜 ,0,6,0
2024-06-03,화담숲카페_아메리카노 HOT,0,화담숲카페,아메리카노 HOT,0,6,0
2024-06-03,담하_생목살 김치찌개,1,담하,생목살 김치찌개,0,6,0
2024-06-03,느티나무 셀프BBQ_햇반,0,느티나무 셀프BBQ,햇반,0,6,0
2024-06-03,미라시아_BBQ Platter,2,미라시아,BBQ Platter,0,6,0
2024-06-03,담하_꼬막 비빔밥,0,담하,꼬막 비빔밥,0,6,0
2024-06-03,카페테리아_단체식 18000(신),32,카페테리아,단체식 18000(신),0,6,0
2024-06-03,미라시아_브런치(대인) 주중,33,미라시아,브런치(대인) 주중,0,6,0
2024-06-03,담하_은이버섯 갈비탕,5,담하,은이버섯 갈비탕,0,6,0
2024-06-03,미라시아_브런치 2인 패키지 ,5,미라시아,브런치 2인 패키지 ,0,6,0
2024-06-03,카페테리아_구슬아이스크림,0,카페테리아,구슬아이스크림,0,6,0
2024-06-03,연회장_주먹밥 (2ea),0,연회장,주먹밥 (2ea),0,6,0
2024-06-03,연회장_Convention Hall,1,연회장,Convention Hall,0,6,0
2024-06-03,미라시아_(화덕) 불고기 페퍼로니 반반피자,1,미라시아,(화덕) 불고기 페퍼로니 반반피자,0,6,0
2024-06-03,라그로타_자몽리치에이드,0,라그로타,자몽리치에이드,0,6,0
2024-06-03,연회장_Regular Coffee,29,연회장,Regular Coffee,0,6,0
2024-06-03,카페테리아_돼지고기 김치찌개,2,카페테리아,돼지고기 김치찌개,0,6,0
2024-06-03,라그로타_해산물 토마토 리조또,0,라그로타,해산물 토마토 리조또,0,6,0
2024-06-03,담하_카스,0,담하,카스,0,6,0
2024-06-03,담하_명태회 비빔냉면,1,담하,명태회 비빔냉면,0,6,0
2024-06-03,담하_공깃밥,9,담하,공깃밥,0,6,0
2024-06-03,카페테리아_짜장면,1,카페테리아,짜장면,0,6,0
2024-06-03,느티나무 셀프BBQ_신라면,0,느티나무 셀프BBQ,신라면,0,6,0
2024-06-03,담하_(후식) 된장찌개,2,담하,(후식) 된장찌개,0,6,0
2024-06-03,담하_참이슬,1,담하,참이슬,0,6,0
2024-06-03,담하_한우 미역국 정식,2,담하,한우 미역국 정식,0,6,0
2024-06-03,담하_(후식) 물냉면,1,담하,(후식) 물냉면,0,6,0
2024-06-03,포레스트릿_떡볶이,0,포레스트릿,떡볶이,0,6,0
2024-06-03,미라시아_BBQ 고기추가,0,미라시아,BBQ 고기추가,0,6,0
2024-06-03,담하_더덕 한우 지짐,1,담하,더덕 한우 지짐,0,6,0
2024-06-03,라그로타_미션 서드 카베르네 쉬라,0,라그로타,미션 서드 카베르네 쉬라,0,6,0
2024-06-03,라그로타_카스,0,라그로타,카스,0,6,0
2024-06-03,라그로타_AUS (200g),0,라그로타,AUS (200g),0,6,0
2024-06-03,라그로타_G-Charge(3),0,라그로타,G-Charge(3),0,6,0
2024-06-03,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,1,카페테리아,한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0,6,0
2024-06-03,미라시아_유자 하이볼,0,미라시아,유자 하이볼,0,6,0
2024-06-03,느티나무 셀프BBQ_육개장 사발면,0,느티나무 셀프BBQ,육개장 사발면,0,6,0
2024-06-03,포레스트릿_코카콜라,0,포레스트릿,코카콜라,0,6,0
2024-06-03,카페테리아_단체식 13000(신),0,카페테리아,단체식 13000(신),0,6,0
2024-06-03,담하_(정식) 된장찌개,3,담하,(정식) 된장찌개,0,6,0
2024-06-03,미라시아_칠리 치즈 프라이,1,미라시아,칠리 치즈 프라이,0,6,0
2024-06-03,담하_한우 우거지 국밥,0,담하,한우 우거지 국밥,0,6,0
2024-06-03,카페테리아_수제 등심 돈까스,2,카페테리아,수제 등심 돈까스,0,6,0
2024-06-03,미라시아_애플망고 에이드,2,미라시아,애플망고 에이드,0,6,0
2024-06-03,카페테리아_아메리카노(HOT),0,카페테리아,아메리카노(HOT),0,6,0
2024-06-04,담하_한우 미역국 정식,0,담하,한우 미역국 정식,1,6,0
2024-06-04,담하_(후식) 비빔냉면,2,담하,(후식) 비빔냉면,1,6,0
2024-06-04,포레스트릿_꼬치어묵,0,포레스트릿,꼬치어묵,1,6,0
2024-06-04,화담숲카페_현미뻥스크림,25,화담숲카페,현미뻥스크림,1,6,0
2024-06-04,미라시아_(화덕) 불고기 페퍼로니 반반피자,1,미라시아,(화덕) 불고기 페퍼로니 반반피자,1,6,0
2024-06-04,화담숲주막_단호박 식혜 ,9,화담숲주막,단호박 식혜 ,1,6,0
2024-06-04,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0,카페테리아,한상 삼겹구이 정식(2인) 소요시간 약 15~20분,1,6,0
2024-06-04,담하_카스,0,담하,카스,1,6,0
2024-06-04,미라시아_브런치(대인) 주중,37,미라시아,브런치(대인) 주중,1,6,0
2024-06-04,화담숲주막_콜라,12,화담숲주막,콜라,1,6,0
2024-06-04,라그로타_G-Charge(3),0,라그로타,G-Charge(3),1,6,0
2024-06-04,"느티나무 셀프BBQ_본삼겹 (단품,실내)",0,느티나무 셀프BBQ,"본삼겹 (단품,실내)",1,6,0
2024-06-04,화담숲카페_아메리카노 HOT,10,화담숲카페,아메리카노 HOT,1,6,0
2024-06-04,라그로타_해산물 토마토 스튜 파스타,2,라그로타,해산물 토마토 스튜 파스타,1,6,0
2024-06-04,카페테리아_짜장면,1,카페테리아,짜장면,1,6,0
2024-06-04,라그로타_한우 (200g),1,라그로타,한우 (200g),1,6,0
2024-06-04,화담숲카페_메밀미숫가루,54,화담숲카페,메밀미숫가루,1,6,0
2024-06-04,연회장_Convention Hall,1,연회장,Convention Hall,1,6,0
2024-06-04,담하_메밀면 사리,1,담하,메밀면 사리,1,6,0
2024-06-04,카페테리아_약 고추장 돌솥비빔밥,8,카페테리아,약 고추장 돌솥비빔밥,1,6,0
2024-06-04,미라시아_레인보우칵테일(알코올),0,미라시아,레인보우칵테일(알코올),1,6,0
2024-06-04,화담숲주막_참살이 막걸리,27,화담숲주막,참살이 막걸리,1,6,0
2024-06-04,담하_은이버섯 갈비탕,4,담하,은이버섯 갈비탕,1,6,0
2024-06-04,담하_더덕 한우 지짐,1,담하,더덕 한우 지짐,1,6,0
2024-06-04,라그로타_Gls.미션 서드,0,라그로타,Gls.미션 서드,1,6,0
2024-06-04,카페테리아_단체식 18000(신),207,카페테리아,단체식 18000(신),1,6,0
2024-06-04,담하_한우 떡갈비 정식,0,담하,한우 떡갈비 정식,1,6,0
2024-06-04,카페테리아_새우 볶음밥,2,카페테리아,새우 볶음밥,1,6,0
2024-06-04,미라시아_BBQ Platter,2,미라시아,BBQ Platter,1,6,0
2024-06-04,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),2,느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),1,6,0
2024-06-04,라그로타_버섯 크림 리조또,1,라그로타,버섯 크림 리조또,1,6,0
2024-06-04,카페테리아_짬뽕,3,카페테리아,짬뽕,1,6,0
2024-06-04,화담숲주막_스프라이트,6,화담숲주막,스프라이트,1,6,0
2024-06-04,라그로타_하이네켄(생),1,라그로타,하이네켄(생),1,6,0
2024-06-04,카페테리아_새우튀김 우동,0,카페테리아,새우튀김 우동,1,6,0
2024-06-04,미라시아_애플망고 에이드,2,미라시아,애플망고 에이드,1,6,0
2024-06-04,연회장_Cass Beer,121,연회장,Cass Beer,1,6,0
2024-06-04,담하_(후식) 물냉면,2,담하,(후식) 물냉면,1,6,0
2024-06-04,담하_(단체) 황태해장국 3/27까지,76,담하,(단체) 황태해장국 3/27까지,1,6,0
2024-06-04,미라시아_보일링 랍스타 플래터(덜매운맛),0,미라시아,보일링 랍스타 플래터(덜매운맛),1,6,0
2024-06-04,느티나무 셀프BBQ_쌈장,0,느티나무 셀프BBQ,쌈장,1,6,0
2024-06-04,라그로타_콜라,0,라그로타,콜라,1,6,0
2024-06-04,담하_(정식) 물냉면 ,1,담하,(정식) 물냉면 ,1,6,0
2024-06-04,카페테리아_어린이 돈까스,2,카페테리아,어린이 돈까스,1,6,0
2024-06-04,연회장_삼겹살추가 (200g),0,연회장,삼겹살추가 (200g),1,6,0
2024-06-04,담하_생목살 김치찌개,6,담하,생목살 김치찌개,1,6,0
2024-06-04,"느티나무 셀프BBQ_대여료 60,000원",0,느티나무 셀프BBQ,"대여료 60,000원",1,6,0
2024-06-04,담하_(단체) 한우 우거지 국밥,4,담하,(단체) 한우 우거지 국밥,1,6,0
2024-06-04,카페테리아_돼지고기 김치찌개,3,카페테리아,돼지고기 김치찌개,1,6,0
2024-06-04,연회장_Conference M8,1,연회장,Conference M8,1,6,0
2024-06-04,미라시아_스텔라(무제한),0,미라시아,스텔라(무제한),1,6,0
2024-06-04,담하_명태회 비빔냉면,2,담하,명태회 비빔냉면,1,6,0
2024-06-04,담하_담하 한우 불고기,13,담하,담하 한우 불고기,1,6,0
2024-06-04,카페테리아_단체식 13000(신),22,카페테리아,단체식 13000(신),1,6,0
2024-06-04,라그로타_미션 서드 카베르네 쉬라,1,라그로타,미션 서드 카베르네 쉬라,1,6,0
2024-06-04,연회장_Grand Ballroom,2,연회장,Grand Ballroom,1,6,0
2024-06-04,화담숲주막_느린마을 막걸리,11,화담숲주막,느린마을 막걸리,1,6,0
2024-06-04,담하_담하 한우 불고기 정식,2,담하,담하 한우 불고기 정식,1,6,0
2024-06-04,담하_참이슬,1,담하,참이슬,1,6,0
2024-06-04,미라시아_쉬림프 투움바 파스타,2,미라시아,쉬림프 투움바 파스타,1,6,0
2024-06-04,담하_(정식) 비빔냉면,1,담하,(정식) 비빔냉면,1,6,0
2024-06-04,라그로타_양갈비 (4ps),2,라그로타,양갈비 (4ps),1,6,0
